match_id,season_id,division,group_id,player_a_id,player_b_id,score_a,score_b,winner_id,score_model
2006-s2-single-GX-3-6,2006-s2,single,2006-s2-single-GX,P0577,P0288,5,5,,set-scores
2006-s2-single-GX-3-7,2006-s2,single,2006-s2-single-GX,P0577,P0289,1,9,P0289,set-scores
2006-s2-single-GX-4-5,2006-s2,single,2006-s2-single-GX,P0443,P0483,3,7,P0483,set-scores
2006-s2-single-GX-4-6,2006-s2,single,2006-s2-single-GX,P0443,P0288,5,5,,set-scores
2006-s2-single-GX-4-7,2006-s2,single,2006-s2-single-GX,P0443,P0289,8,2,P0443,set-scores
2006-s2-single-GX-5-6,2006-s2,single,2006-s2-single-GX,P0483,P0288,3,7,P0288,set-scores
2006-s2-single-GX-5-7,2006-s2,single,2006-s2-single-GX,P0483,P0289,6,4,P0483,set-scores
2006-s2-single-GX-6-7,2006-s2,single,2006-s2-single-GX,P0288,P0289,2,8,P0289,set-scores
2006-s2-single-GY-0-1,2006-s2,single,2006-s2-single-GY,P0206,P0431,8,2,P0206,set-scores
2006-s2-single-GY-0-2,2006-s2,single,2006-s2-single-GY,P0206,P0075,4,6,P0075,set-scores
2006-s2-single-GY-0-3,2006-s2,single,2006-s2-single-GY,P0206,P0502,6,4,P0206,set-scores
2006-s2-single-GY-0-4,2006-s2,single,2006-s2-single-GY,P0206,P0585,9,1,P0206,set-scores
2006-s2-single-GY-0-5,2006-s2,single,2006-s2-single-GY,P0206,P0617,7,3,P0206,set-scores
2006-s2-single-GY-0-6,2006-s2,single,2006-s2-single-GY,P0206,P0614,4,6,P0614,set-scores
2006-s2-single-GY-0-7,2006-s2,single,2006-s2-single-GY,P0206,P0173,7,3,P0206,set-scores
2006-s2-single-GY-1-2,2006-s2,single,2006-s2-single-GY,P0431,P0075,5,5,,set-scores
2006-s2-single-GY-1-3,2006-s2,single,2006-s2-single-GY,P0431,P0502,4,6,P0502,set-scores
2006-s2-single-GY-1-4,2006-s2,single,2006-s2-single-GY,P0431,P0585,3,7,P0585,set-scores
2006-s2-single-GY-1-5,2006-s2,single,2006-s2-single-GY,P0431,P0617,4,6,P0617,set-scores
2006-s2-single-GY-1-6,2006-s2,single,2006-s2-single-GY,P0431,P0614,2,8,P0614,set-scores
2006-s2-single-GY-1-7,2006-s2,single,2006-s2-single-GY,P0431,P0173,6,4,P0431,set-scores
2006-s2-single-GY-2-3,2006-s2,single,2006-s2-single-GY,P0075,P0502,5,5,,set-scores
2006-s2-single-GY-2-4,2006-s2,single,2006-s2-single-GY,P0075,P0585,5,5,,set-scores
2006-s2-single-GY-2-5,2006-s2,single,2006-s2-single-GY,P0075,P0617,5,5,,set-scores
2006-s2-single-GY-2-6,2006-s2,single,2006-s2-single-GY,P0075,P0614,6,4,P0075,set-scores
2006-s2-single-GY-2-7,2006-s2,single,2006-s2-single-GY,P0075,P0173,7,3,P0075,set-scores
2006-s2-single-GY-3-4,2006-s2,single,2006-s2-single-GY,P0502,P0585,9,1,P0502,set-scores
2006-s2-single-GY-3-5,2006-s2,single,2006-s2-single-GY,P0502,P0617,3,7,P0617,set-scores
2006-s2-single-GY-3-6,2006-s2,single,2006-s2-single-GY,P0502,P0614,7,3,P0502,set-scores
2006-s2-single-GY-3-7,2006-s2,single,2006-s2-single-GY,P0502,P0173,9,1,P0502,set-scores
2006-s2-single-GY-4-5,2006-s2,single,2006-s2-single-GY,P0585,P0617,5,5,,set-scores
2006-s2-single-GY-4-6,2006-s2,single,2006-s2-single-GY,P0585,P0614,0,10,P0614,set-scores
2006-s2-single-GY-5-6,2006-s2,single,2006-s2-single-GY,P0617,P0614,3,7,P0614,set-scores
2006-s2-single-GY-5-7,2006-s2,single,2006-s2-single-GY,P0617,P0173,10,0,P0617,set-scores
2006-s2-single-GZ-0-1,2006-s2,single,2006-s2-single-GZ,P0531,P0272,5,5,,set-scores
2006-s2-single-GZ-0-2,2006-s2,single,2006-s2-single-GZ,P0531,P0457,3,7,P0457,set-scores
2006-s2-single-GZ-0-3,2006-s2,single,2006-s2-single-GZ,P0531,P0009,5,5,,set-scores
2006-s2-single-GZ-1-2,2006-s2,single,2006-s2-single-GZ,P0272,P0457,3,7,P0457,set-scores
2006-s2-single-GZ-1-3,2006-s2,single,2006-s2-single-GZ,P0272,P0009,8,2,P0272,set-scores
2006-s2-single-GZ-2-3,2006-s2,single,2006-s2-single-GZ,P0457,P0009,8,2,P0457,set-scores
2006-s2-single-GZ-2-4,2006-s2,single,2006-s2-single-GZ,P0457,P0208,5,5,,set-scores
2006-s2-single-GZ-3-4,2006-s2,single,2006-s2-single-GZ,P0009,P0208,4,6,P0208,set-scores
2006-s3-A-GA-0-1,2006-s3,A,2006-s3-A-GA,P0440,P0314,0,10,P0314,set-scores
2006-s3-A-GA-0-2,2006-s3,A,2006-s3-A-GA,P0440,P0297,0,10,P0297,set-scores
2006-s3-A-GA-0-3,2006-s3,A,2006-s3-A-GA,P0440,P0011,0,10,P0011,set-scores
2006-s3-A-GA-0-4,2006-s3,A,2006-s3-A-GA,P0440,P0029,0,10,P0029,set-scores
2006-s3-A-GA-0-5,2006-s3,A,2006-s3-A-GA,P0440,P0545,0,10,P0545,set-scores
2006-s3-A-GA-0-6,2006-s3,A,2006-s3-A-GA,P0440,P0389,0,10,P0389,set-scores
2006-s3-A-GA-1-2,2006-s3,A,2006-s3-A-GA,P0314,P0297,5,5,,set-scores
2006-s3-A-GA-1-4,2006-s3,A,2006-s3-A-GA,P0314,P0029,4,6,P0029,set-scores
2006-s3-A-GA-1-5,2006-s3,A,2006-s3-A-GA,P0314,P0545,5,5,,set-scores
2006-s3-A-GA-1-6,2006-s3,A,2006-s3-A-GA,P0314,P0389,6,4,P0314,set-scores
2006-s3-A-GA-2-3,2006-s3,A,2006-s3-A-GA,P0297,P0011,7,3,P0297,set-scores
2006-s3-A-GA-2-4,2006-s3,A,2006-s3-A-GA,P0297,P0029,5,5,,set-scores
2006-s3-A-GA-2-5,2006-s3,A,2006-s3-A-GA,P0297,P0545,5,5,,set-scores
2006-s3-A-GA-2-6,2006-s3,A,2006-s3-A-GA,P0297,P0389,10,0,P0297,set-scores
2006-s3-A-GA-3-4,2006-s3,A,2006-s3-A-GA,P0011,P0029,2,8,P0029,set-scores
2006-s3-A-GA-3-5,2006-s3,A,2006-s3-A-GA,P0011,P0545,2,8,P0545,set-scores
2006-s3-A-GA-3-6,2006-s3,A,2006-s3-A-GA,P0011,P0389,4,6,P0389,set-scores
2006-s3-A-GA-4-5,2006-s3,A,2006-s3-A-GA,P0029,P0545,5,5,,set-scores
2006-s3-A-GA-4-6,2006-s3,A,2006-s3-A-GA,P0029,P0389,10,0,P0029,set-scores
2006-s3-A-GA-5-6,2006-s3,A,2006-s3-A-GA,P0545,P0389,8,2,P0545,set-scores
2006-s3-A-GB-0-1,2006-s3,A,2006-s3-A-GB,P0472,P0279,9,1,P0472,set-scores
2006-s3-A-GB-0-3,2006-s3,A,2006-s3-A-GB,P0472,P0478,1,9,P0478,set-scores
2006-s3-A-GB-0-4,2006-s3,A,2006-s3-A-GB,P0472,P0289,2,8,P0289,set-scores
2006-s3-A-GB-0-6,2006-s3,A,2006-s3-A-GB,P0472,P0333,3,7,P0333,set-scores
2006-s3-A-GB-1-2,2006-s3,A,2006-s3-A-GB,P0279,P0094,3,7,P0094,set-scores
2006-s3-A-GB-1-3,2006-s3,A,2006-s3-A-GB,P0279,P0478,2,8,P0478,set-scores
2006-s3-A-GB-1-4,2006-s3,A,2006-s3-A-GB,P0279,P0289,3,7,P0289,set-scores
2006-s3-A-GB-1-6,2006-s3,A,2006-s3-A-GB,P0279,P0333,4,6,P0333,set-scores
2006-s3-A-GB-2-4,2006-s3,A,2006-s3-A-GB,P0094,P0289,5,5,,set-scores
2006-s3-A-GB-2-5,2006-s3,A,2006-s3-A-GB,P0094,P0335,5,5,,set-scores
2006-s3-A-GB-3-4,2006-s3,A,2006-s3-A-GB,P0478,P0289,8,2,P0478,set-scores
2006-s3-A-GB-3-5,2006-s3,A,2006-s3-A-GB,P0478,P0335,8,2,P0478,set-scores
2006-s3-A-GB-3-6,2006-s3,A,2006-s3-A-GB,P0478,P0333,4,6,P0333,set-scores
2006-s3-A-GB-4-5,2006-s3,A,2006-s3-A-GB,P0289,P0335,5,5,,set-scores
2006-s3-A-GB-4-6,2006-s3,A,2006-s3-A-GB,P0289,P0333,6,4,P0289,set-scores
2006-s3-A-GB-5-6,2006-s3,A,2006-s3-A-GB,P0335,P0333,6,4,P0335,set-scores
2006-s3-A-GC-0-1,2006-s3,A,2006-s3-A-GC,P0378,P0400,8,2,P0378,set-scores
2006-s3-A-GC-0-2,2006-s3,A,2006-s3-A-GC,P0378,P0018,1,9,P0018,set-scores
2006-s3-A-GC-0-3,2006-s3,A,2006-s3-A-GC,P0378,P0118,10,0,P0378,set-scores
2006-s3-A-GC-0-4,2006-s3,A,2006-s3-A-GC,P0378,P0276,3,7,P0276,set-scores
2006-s3-A-GC-0-5,2006-s3,A,2006-s3-A-GC,P0378,P0244,4,6,P0244,set-scores
2006-s3-A-GC-0-6,2006-s3,A,2006-s3-A-GC,P0378,P0427,7,3,P0378,set-scores
2006-s3-A-GC-1-2,2006-s3,A,2006-s3-A-GC,P0400,P0018,0,10,P0018,set-scores
2006-s3-A-GC-1-3,2006-s3,A,2006-s3-A-GC,P0400,P0118,10,0,P0400,set-scores
2006-s3-A-GC-1-4,2006-s3,A,2006-s3-A-GC,P0400,P0276,2,8,P0276,set-scores
2006-s3-A-GC-1-5,2006-s3,A,2006-s3-A-GC,P0400,P0244,5,5,,set-scores
2006-s3-A-GC-1-6,2006-s3,A,2006-s3-A-GC,P0400,P0427,2,8,P0427,set-scores
2006-s3-A-GC-2-3,2006-s3,A,2006-s3-A-GC,P0018,P0118,10,0,P0018,set-scores
2006-s3-A-GC-2-5,2006-s3,A,2006-s3-A-GC,P0018,P0244,8,2,P0018,set-scores
2006-s3-A-GC-2-6,2006-s3,A,2006-s3-A-GC,P0018,P0427,6,4,P0018,set-scores
2006-s3-A-GC-3-4,2006-s3,A,2006-s3-A-GC,P0118,P0276,0,10,P0276,set-scores
2006-s3-A-GC-3-5,2006-s3,A,2006-s3-A-GC,P0118,P0244,0,10,P0244,set-scores
2006-s3-A-GC-3-6,2006-s3,A,2006-s3-A-GC,P0118,P0427,0,10,P0427,set-scores
2006-s3-A-GC-4-5,2006-s3,A,2006-s3-A-GC,P0276,P0244,7,3,P0276,set-scores
2006-s3-A-GC-4-6,2006-s3,A,2006-s3-A-GC,P0276,P0427,2,8,P0427,set-scores
2006-s3-A-GC-5-6,2006-s3,A,2006-s3-A-GC,P0244,P0427,6,4,P0244,set-scores
2006-s3-A-GD-0-1,2006-s3,A,2006-s3-A-GD,P0275,P0535,4,6,P0535,set-scores
2006-s3-A-GD-0-2,2006-s3,A,2006-s3-A-GD,P0275,P0555,10,0,P0275,set-scores
2006-s3-A-GD-0-3,2006-s3,A,2006-s3-A-GD,P0275,P0149,7,3,P0275,set-scores
2006-s3-A-GD-0-4,2006-s3,A,2006-s3-A-GD,P0275,P0511,10,0,P0275,set-scores
2006-s3-A-GD-0-5,2006-s3,A,2006-s3-A-GD,P0275,P0075,2,8,P0075,set-scores
2006-s3-A-GD-0-6,2006-s3,A,2006-s3-A-GD,P0275,P0637,9,1,P0275,set-scores
2006-s3-A-GD-1-2,2006-s3,A,2006-s3-A-GD,P0535,P0555,8,2,P0535,set-scores
2006-s3-A-GD-1-3,2006-s3,A,2006-s3-A-GD,P0535,P0149,5,5,,set-scores
2006-s3-A-GD-1-4,2006-s3,A,2006-s3-A-GD,P0535,P0511,10,0,P0535,set-scores
2006-s3-A-GD-1-5,2006-s3,A,2006-s3-A-GD,P0535,P0075,5,5,,set-scores
2006-s3-A-GD-1-6,2006-s3,A,2006-s3-A-GD,P0535,P0637,5,5,,set-scores
2006-s3-A-GD-2-3,2006-s3,A,2006-s3-A-GD,P0555,P0149,8,2,P0555,set-scores
2006-s3-A-GD-2-4,2006-s3,A,2006-s3-A-GD,P0555,P0511,10,0,P0555,set-scores
2006-s3-A-GD-2-6,2006-s3,A,2006-s3-A-GD,P0555,P0637,5,5,,set-scores
2006-s3-A-GD-3-4,2006-s3,A,2006-s3-A-GD,P0149,P0511,10,0,P0149,set-scores
2006-s3-A-GD-3-5,2006-s3,A,2006-s3-A-GD,P0149,P0075,1,9,P0075,set-scores
2006-s3-A-GD-3-6,2006-s3,A,2006-s3-A-GD,P0149,P0637,0,10,P0637,set-scores
2006-s3-A-GD-4-5,2006-s3,A,2006-s3-A-GD,P0511,P0075,0,10,P0075,set-scores
2006-s3-A-GD-4-6,2006-s3,A,2006-s3-A-GD,P0511,P0637,0,10,P0637,set-scores
2006-s3-A-GD-5-6,2006-s3,A,2006-s3-A-GD,P0075,P0637,4,6,P0637,set-scores
2006-s3-A-GE-0-1,2006-s3,A,2006-s3-A-GE,P0492,P0258,1,9,P0258,set-scores
2006-s3-A-GE-0-2,2006-s3,A,2006-s3-A-GE,P0492,P0445,5,5,,set-scores
2006-s3-A-GE-0-3,2006-s3,A,2006-s3-A-GE,P0492,P0459,6,4,P0492,set-scores
2006-s3-A-GE-0-5,2006-s3,A,2006-s3-A-GE,P0492,P0174,4,6,P0174,set-scores
2006-s3-A-GE-1-2,2006-s3,A,2006-s3-A-GE,P0258,P0445,7,3,P0258,set-scores
2006-s3-A-GE-1-3,2006-s3,A,2006-s3-A-GE,P0258,P0459,7,3,P0258,set-scores
2006-s3-A-GE-1-6,2006-s3,A,2006-s3-A-GE,P0258,P0487,5,5,,set-scores
2006-s3-A-GE-2-3,2006-s3,A,2006-s3-A-GE,P0445,P0459,3,7,P0459,set-scores
2006-s3-A-GE-2-4,2006-s3,A,2006-s3-A-GE,P0445,P0091,7,3,P0445,set-scores
2006-s3-A-GE-2-5,2006-s3,A,2006-s3-A-GE,P0445,P0174,4,6,P0174,set-scores
2006-s3-A-GE-3-4,2006-s3,A,2006-s3-A-GE,P0459,P0091,8,2,P0459,set-scores
2006-s3-A-GE-3-5,2006-s3,A,2006-s3-A-GE,P0459,P0174,1,9,P0174,set-scores
2006-s3-A-GE-4-5,2006-s3,A,2006-s3-A-GE,P0091,P0174,3,7,P0174,set-scores
2006-s3-A-GE-4-6,2006-s3,A,2006-s3-A-GE,P0091,P0487,2,8,P0487,set-scores
2006-s3-A-GE-5-6,2006-s3,A,2006-s3-A-GE,P0174,P0487,3,7,P0487,set-scores
2006-s3-A-GF-0-1,2006-s3,A,2006-s3-A-GF,P0430,P0324,5,5,,set-scores
2006-s3-A-GF-0-2,2006-s3,A,2006-s3-A-GF,P0430,P0337,8,2,P0430,set-scores
2006-s3-A-GF-0-3,2006-s3,A,2006-s3-A-GF,P0430,P0491,6,4,P0430,set-scores
2006-s3-A-GF-0-4,2006-s3,A,2006-s3-A-GF,P0430,P0583,4,6,P0583,set-scores
2006-s3-A-GF-0-5,2006-s3,A,2006-s3-A-GF,P0430,P0262,7,3,P0430,set-scores
2006-s3-A-GF-1-2,2006-s3,A,2006-s3-A-GF,P0324,P0337,7,3,P0324,set-scores
2006-s3-A-GF-1-3,2006-s3,A,2006-s3-A-GF,P0324,P0491,8,2,P0324,set-scores
2006-s3-A-GF-1-4,2006-s3,A,2006-s3-A-GF,P0324,P0583,7,3,P0324,set-scores
2006-s3-A-GF-1-5,2006-s3,A,2006-s3-A-GF,P0324,P0262,9,1,P0324,set-scores
2006-s3-A-GF-1-6,2006-s3,A,2006-s3-A-GF,P0324,P0194,5,5,,set-scores
2006-s3-A-GF-2-3,2006-s3,A,2006-s3-A-GF,P0337,P0491,4,6,P0491,set-scores
2006-s3-A-GF-2-4,2006-s3,A,2006-s3-A-GF,P0337,P0583,4,6,P0583,set-scores
2006-s3-A-GF-2-5,2006-s3,A,2006-s3-A-GF,P0337,P0262,0,10,P0262,set-scores
2006-s3-A-GF-2-6,2006-s3,A,2006-s3-A-GF,P0337,P0194,0,10,P0194,set-scores
2006-s3-A-GF-3-4,2006-s3,A,2006-s3-A-GF,P0491,P0583,6,4,P0491,set-scores
2006-s3-A-GF-3-5,2006-s3,A,2006-s3-A-GF,P0491,P0262,2,8,P0262,set-scores
2006-s3-A-GF-3-6,2006-s3,A,2006-s3-A-GF,P0491,P0194,8,2,P0491,set-scores
2006-s3-A-GF-4-5,2006-s3,A,2006-s3-A-GF,P0583,P0262,4,6,P0262,set-scores
2006-s3-A-GG-0-2,2006-s3,A,2006-s3-A-GG,P0255,P0616,7,3,P0255,set-scores
2006-s3-A-GG-0-3,2006-s3,A,2006-s3-A-GG,P0255,P0617,4,6,P0617,set-scores
2006-s3-A-GG-0-4,2006-s3,A,2006-s3-A-GG,P0255,P0252,2,8,P0252,set-scores
2006-s3-A-GG-0-5,2006-s3,A,2006-s3-A-GG,P0255,P0309,5,5,,set-scores
2006-s3-A-GG-0-6,2006-s3,A,2006-s3-A-GG,P0255,P0186,3,7,P0186,set-scores
2006-s3-A-GG-1-4,2006-s3,A,2006-s3-A-GG,P0077,P0252,4,6,P0252,set-scores
2006-s3-A-GG-1-6,2006-s3,A,2006-s3-A-GG,P0077,P0186,5,5,,set-scores
2006-s3-A-GG-2-3,2006-s3,A,2006-s3-A-GG,P0616,P0617,2,8,P0617,set-scores
2006-s3-A-GG-2-4,2006-s3,A,2006-s3-A-GG,P0616,P0252,2,8,P0252,set-scores
2006-s3-A-GG-2-5,2006-s3,A,2006-s3-A-GG,P0616,P0309,4,6,P0309,set-scores
2006-s3-A-GG-2-6,2006-s3,A,2006-s3-A-GG,P0616,P0186,3,7,P0186,set-scores
2006-s3-A-GG-3-4,2006-s3,A,2006-s3-A-GG,P0617,P0252,6,4,P0617,set-scores
2006-s3-A-GG-3-5,2006-s3,A,2006-s3-A-GG,P0617,P0309,7,3,P0617,set-scores
2006-s3-A-GG-3-6,2006-s3,A,2006-s3-A-GG,P0617,P0186,3,7,P0186,set-scores
2006-s3-A-GG-4-5,2006-s3,A,2006-s3-A-GG,P0252,P0309,6,4,P0252,set-scores
2006-s3-A-GG-4-6,2006-s3,A,2006-s3-A-GG,P0252,P0186,7,3,P0252,set-scores
2006-s3-A-GG-5-6,2006-s3,A,2006-s3-A-GG,P0309,P0186,5,5,,set-scores
2006-s3-A-GH-0-1,2006-s3,A,2006-s3-A-GH,P0166,P0532,0,10,P0532,set-scores
2006-s3-A-GH-0-2,2006-s3,A,2006-s3-A-GH,P0166,P0622,5,5,,set-scores
2006-s3-A-GH-0-3,2006-s3,A,2006-s3-A-GH,P0166,P0206,5,5,,set-scores
2006-s3-A-GH-0-4,2006-s3,A,2006-s3-A-GH,P0166,P0557,8,2,P0166,set-scores
2006-s3-A-GH-0-5,2006-s3,A,2006-s3-A-GH,P0166,P0261,1,9,P0261,set-scores
2006-s3-A-GH-0-6,2006-s3,A,2006-s3-A-GH,P0166,P0479,6,4,P0166,set-scores
2006-s3-A-GH-1-2,2006-s3,A,2006-s3-A-GH,P0532,P0622,5,5,,set-scores
2006-s3-A-GH-1-3,2006-s3,A,2006-s3-A-GH,P0532,P0206,6,4,P0532,set-scores
2006-s3-A-GH-1-4,2006-s3,A,2006-s3-A-GH,P0532,P0557,7,3,P0532,set-scores
2006-s3-A-GH-1-5,2006-s3,A,2006-s3-A-GH,P0532,P0261,9,1,P0532,set-scores
2006-s3-A-GH-1-6,2006-s3,A,2006-s3-A-GH,P0532,P0479,3,7,P0479,set-scores
2006-s3-A-GH-2-3,2006-s3,A,2006-s3-A-GH,P0622,P0206,7,3,P0622,set-scores
2006-s3-A-GH-2-4,2006-s3,A,2006-s3-A-GH,P0622,P0557,8,2,P0622,set-scores
2006-s3-A-GH-2-5,2006-s3,A,2006-s3-A-GH,P0622,P0261,6,4,P0622,set-scores
2006-s3-A-GH-2-6,2006-s3,A,2006-s3-A-GH,P0622,P0479,6,4,P0622,set-scores
2006-s3-A-GH-3-4,2006-s3,A,2006-s3-A-GH,P0206,P0557,7,3,P0206,set-scores
2006-s3-A-GH-3-5,2006-s3,A,2006-s3-A-GH,P0206,P0261,4,6,P0261,set-scores
2006-s3-A-GH-3-6,2006-s3,A,2006-s3-A-GH,P0206,P0479,4,6,P0479,set-scores
2006-s3-A-GH-4-5,2006-s3,A,2006-s3-A-GH,P0557,P0261,3,7,P0261,set-scores
2006-s3-A-GH-4-6,2006-s3,A,2006-s3-A-GH,P0557,P0479,1,9,P0479,set-scores
2006-s3-A-GH-5-6,2006-s3,A,2006-s3-A-GH,P0261,P0479,9,1,P0261,set-scores
2006-s3-A-GI-0-1,2006-s3,A,2006-s3-A-GI,P0331,P0488,5,5,,set-scores
2006-s3-A-GI-0-3,2006-s3,A,2006-s3-A-GI,P0331,P0423,10,0,P0331,set-scores
2006-s3-A-GI-0-4,2006-s3,A,2006-s3-A-GI,P0331,P0161,6,4,P0331,set-scores
2006-s3-A-GI-0-5,2006-s3,A,2006-s3-A-GI,P0331,P0586,5,5,,set-scores
2006-s3-A-GI-0-6,2006-s3,A,2006-s3-A-GI,P0331,P0548,6,4,P0331,set-scores
2006-s3-A-GI-1-5,2006-s3,A,2006-s3-A-GI,P0488,P0586,8,2,P0488,set-scores
2006-s3-A-GI-1-6,2006-s3,A,2006-s3-A-GI,P0488,P0548,6,4,P0488,set-scores
2006-s3-A-GI-2-4,2006-s3,A,2006-s3-A-GI,P0328,P0161,1,9,P0161,set-scores
2006-s3-A-GI-3-4,2006-s3,A,2006-s3-A-GI,P0423,P0161,0,10,P0161,set-scores
2006-s3-A-GI-4-5,2006-s3,A,2006-s3-A-GI,P0161,P0586,10,0,P0161,set-scores
2006-s3-A-GI-4-6,2006-s3,A,2006-s3-A-GI,P0161,P0548,9,1,P0161,set-scores
2006-s3-A-GJ-0-1,2006-s3,A,2006-s3-A-GJ,P0428,P0318,3,7,P0318,set-scores
2006-s3-A-GJ-0-2,2006-s3,A,2006-s3-A-GJ,P0428,P0393,6,4,P0428,set-scores
2006-s3-A-GJ-0-3,2006-s3,A,2006-s3-A-GJ,P0428,P0551,7,3,P0428,set-scores
2006-s3-A-GJ-0-4,2006-s3,A,2006-s3-A-GJ,P0428,P0592,10,0,P0428,set-scores
2006-s3-A-GJ-0-5,2006-s3,A,2006-s3-A-GJ,P0428,P0055,10,0,P0428,set-scores
2006-s3-A-GJ-1-2,2006-s3,A,2006-s3-A-GJ,P0318,P0393,6,4,P0318,set-scores
2006-s3-A-GJ-1-3,2006-s3,A,2006-s3-A-GJ,P0318,P0551,10,0,P0318,set-scores
2006-s3-A-GJ-1-4,2006-s3,A,2006-s3-A-GJ,P0318,P0592,5,5,,set-scores
2006-s3-A-GJ-1-5,2006-s3,A,2006-s3-A-GJ,P0318,P0055,7,3,P0318,set-scores
2006-s3-A-GJ-1-6,2006-s3,A,2006-s3-A-GJ,P0318,P0169,4,6,P0169,set-scores
2006-s3-A-GJ-2-3,2006-s3,A,2006-s3-A-GJ,P0393,P0551,9,1,P0393,set-scores
2006-s3-A-GJ-2-4,2006-s3,A,2006-s3-A-GJ,P0393,P0592,4,6,P0592,set-scores
2006-s3-A-GJ-2-5,2006-s3,A,2006-s3-A-GJ,P0393,P0055,10,0,P0393,set-scores
2006-s3-A-GJ-2-6,2006-s3,A,2006-s3-A-GJ,P0393,P0169,6,4,P0393,set-scores
2006-s3-A-GJ-3-4,2006-s3,A,2006-s3-A-GJ,P0551,P0592,7,3,P0551,set-scores
2006-s3-A-GJ-3-5,2006-s3,A,2006-s3-A-GJ,P0551,P0055,1,9,P0055,set-scores
2006-s3-A-GJ-3-6,2006-s3,A,2006-s3-A-GJ,P0551,P0169,1,9,P0169,set-scores
2006-s3-A-GJ-4-5,2006-s3,A,2006-s3-A-GJ,P0592,P0055,3,7,P0055,set-scores
2006-s3-A-GJ-4-6,2006-s3,A,2006-s3-A-GJ,P0592,P0169,4,6,P0169,set-scores
2006-s3-A-GJ-5-6,2006-s3,A,2006-s3-A-GJ,P0055,P0169,2,8,P0169,set-scores
2006-s3-A-GW-0-1,2006-s3,A,2006-s3-A-GW,P0281,P0390,8,2,P0281,set-scores
2006-s3-A-GW-0-2,2006-s3,A,2006-s3-A-GW,P0281,P0614,8,2,P0281,set-scores
2006-s3-A-GW-0-3,2006-s3,A,2006-s3-A-GW,P0281,P0220,6,4,P0281,set-scores
2006-s3-A-GW-0-4,2006-s3,A,2006-s3-A-GW,P0281,P0631,4,6,P0631,set-scores
2006-s3-A-GW-0-5,2006-s3,A,2006-s3-A-GW,P0281,P0454,2,8,P0454,set-scores
2006-s3-A-GW-0-6,2006-s3,A,2006-s3-A-GW,P0281,P0383,6,4,P0281,set-scores
2006-s3-A-GW-1-2,2006-s3,A,2006-s3-A-GW,P0390,P0614,6,4,P0390,set-scores
2006-s3-A-GW-2-3,2006-s3,A,2006-s3-A-GW,P0614,P0220,2,8,P0220,set-scores
2006-s3-A-GW-2-6,2006-s3,A,2006-s3-A-GW,P0614,P0383,4,6,P0383,set-scores
2006-s3-A-GW-3-4,2006-s3,A,2006-s3-A-GW,P0220,P0631,7,3,P0220,set-scores
2006-s3-A-GW-3-5,2006-s3,A,2006-s3-A-GW,P0220,P0454,3,7,P0454,set-scores
2006-s3-A-GW-3-6,2006-s3,A,2006-s3-A-GW,P0220,P0383,3,7,P0383,set-scores
2006-s3-A-GW-4-6,2006-s3,A,2006-s3-A-GW,P0631,P0383,5,5,,set-scores
2006-s3-A-GW-5-6,2006-s3,A,2006-s3-A-GW,P0454,P0383,8,2,P0454,set-scores
2006-s3-A-GX-0-1,2006-s3,A,2006-s3-A-GX,P0329,P0431,6,4,P0329,set-scores
2006-s3-A-GX-0-2,2006-s3,A,2006-s3-A-GX,P0329,P0607,6,4,P0329,set-scores
2006-s3-A-GX-0-3,2006-s3,A,2006-s3-A-GX,P0329,P0502,5,5,,set-scores
2006-s3-A-GX-0-4,2006-s3,A,2006-s3-A-GX,P0329,P0514,2,8,P0514,set-scores
2006-s3-A-GX-0-5,2006-s3,A,2006-s3-A-GX,P0329,P0524,8,2,P0329,set-scores
2006-s3-A-GX-0-6,2006-s3,A,2006-s3-A-GX,P0329,P0209,7,3,P0329,set-scores
2006-s3-A-GX-1-2,2006-s3,A,2006-s3-A-GX,P0431,P0607,4,6,P0607,set-scores
2006-s3-A-GX-1-3,2006-s3,A,2006-s3-A-GX,P0431,P0502,4,6,P0502,set-scores
2006-s3-A-GX-1-4,2006-s3,A,2006-s3-A-GX,P0431,P0514,4,6,P0514,set-scores
2006-s3-A-GX-1-5,2006-s3,A,2006-s3-A-GX,P0431,P0524,2,8,P0524,set-scores
2006-s3-A-GX-1-6,2006-s3,A,2006-s3-A-GX,P0431,P0209,0,10,P0209,set-scores
2006-s3-A-GX-2-3,2006-s3,A,2006-s3-A-GX,P0607,P0502,7,3,P0607,set-scores
2006-s3-A-GX-2-4,2006-s3,A,2006-s3-A-GX,P0607,P0514,8,2,P0607,set-scores
2006-s3-A-GX-2-5,2006-s3,A,2006-s3-A-GX,P0607,P0524,6,4,P0607,set-scores
2006-s3-A-GX-2-6,2006-s3,A,2006-s3-A-GX,P0607,P0209,5,5,,set-scores
2006-s3-A-GX-3-4,2006-s3,A,2006-s3-A-GX,P0502,P0514,9,1,P0502,set-scores
2006-s3-A-GX-3-5,2006-s3,A,2006-s3-A-GX,P0502,P0524,6,4,P0502,set-scores
2006-s3-A-GX-3-6,2006-s3,A,2006-s3-A-GX,P0502,P0209,2,8,P0209,set-scores
2006-s3-A-GX-4-6,2006-s3,A,2006-s3-A-GX,P0514,P0209,5,5,,set-scores
2006-s3-A-GX-5-6,2006-s3,A,2006-s3-A-GX,P0524,P0209,3,7,P0209,set-scores
